Price,Close,High,Low,Open,Volume
Ticker,BAMNB.AS,BAMNB.AS,BAMNB.AS,BAMNB.AS,BAMNB.AS
Date,,,,,
2025-02-10,4.047853469848633,4.17855354557381,4.020944778987478,4.020944778987478,1379636
2025-02-11,4.055541515350342,4.0997488457891675,4.026710906686126,4.04593146521369,666419
2025-02-12,4.097826957702637,4.097826957702637,4.032477149876721,4.061307758754045,1414498
2025-02-13,4.145878314971924,4.3342400526865905,4.086294266177368,4.266967872573,2592729
2025-02-14,4.564887046813965,4.564887046813965,4.1324242467332954,4.1324242467332954,3780146
2025-02-17,4.735949993133545,4.780157322462039,4.507225214923997,4.553354462580697,2668012
2025-02-18,4.720573902130127,4.776313201714584,4.651379798994861,4.7667031514688825,1368625
2025-02-19,4.691742420196533,4.741715960169129,4.641768880223936,4.712884895471775,1464645
2025-02-20,4.680210113525391,4.7801571960162965,4.672521982161684,4.710963097234457,958583
2025-02-21,4.7224955558776855,4.791689655135284,4.6898206536665885,4.755170458088783,1001231
2025-02-24,4.69366455078125,4.745560469584424,4.636002877031971,4.699430763981603,609762
2025-02-25,4.737872123718262,4.772469404701432,4.660989888094689,4.6782885285862745,690243
2025-02-26,4.843585014343262,4.891636636643006,4.762858490511553,4.776312834774465,1541413
2025-02-27,4.963713645935059,5.040595875539382,4.853195555442403,4.858000351101996,2078821
2025-02-28,4.954103946685791,4.9973498602056345,4.838780135870071,4.9396881839249085,1505651
2025-03-03,5.006960391998291,5.04540150969755,4.968519274299032,4.997349883446341,908019
2025-03-04,4.8628058433532715,4.978129193412022,4.819559472517675,4.958908635068897,1043518
2025-03-05,5.069427013397217,5.122283432443898,4.949298413355834,5.006960086385188,2090491
2025-03-06,5.0838422775268555,5.261632549213971,5.0838422775268555,5.151114457998023,993067
2025-03-07,4.978128910064697,5.074232154564535,4.973324114443091,5.01657002456294,806056
2025-03-10,4.749404430389404,5.006960279806771,4.707119018566005,4.987739721387819,1365538
2025-03-11,4.782079219818115,4.838779934539786,4.737871890683495,4.805144072672439,848754
2025-03-12,5.006960391998291,5.021375696571945,4.86761122577491,4.910857597750144,1108925
2025-03-13,4.891636848449707,4.9829343848673044,4.8724162903484105,4.9444932686647105,915104
2025-03-14,5.006960391998291,5.050206763973525,4.8868317846245395,4.910857597750144,788799
2025-03-17,5.040596008300781,5.074232328329277,4.987739588619212,5.035790754260389,394948
2025-03-18,5.112673282623291,5.112673282623291,5.021375291757138,5.040595849057239,662058
2025-03-19,5.098257541656494,5.131893860758908,5.055011631246364,5.10786804947268,469546
2025-03-20,5.050206661224365,5.122283640880464,4.992544985848635,5.103063082421887,557278
2025-03-21,4.992544651031494,5.04059581482833,4.968518840005961,5.006959954345121,1045277
2025-03-24,5.045401096343994,5.179944997268649,5.026180539069044,5.0357905885794025,682257
2025-03-25,5.165529727935791,5.165529727935791,5.026180572210018,5.035790621783742,660933
2025-03-26,5.232801914215088,5.271243029064344,5.136698668837712,5.242411963800284,1051607
2025-03-27,5.237607002258301,5.237607002258301,5.127088905460823,5.189555835141499,636857
2025-03-28,5.074232578277588,5.227997049110334,5.0598168154463155,5.2183865405561525,1076429
2025-03-31,4.944493293762207,5.00215496835878,4.877221110939079,4.968519106074343,854417
2025-04-01,5.011765480041504,5.030986038253617,4.915662230726688,4.978129159479616,914796
2025-04-02,4.934883117675781,5.026180652223624,4.882026240289024,5.002154840525483,473234
2025-04-03,4.829169750213623,4.963713652190753,4.7743909553371,4.809949192788319,734497
2025-04-04,4.555276393890381,4.785923549339676,4.432264913703875,4.728261875040916,2260801
2025-04-07,4.466861724853516,4.660989681997165,4.074761973907565,4.1612547142867236,1378434
2025-04-08,4.63408088684082,4.705196904203145,4.57449729570033,4.612938410936951,1141555
2025-04-09,4.5514326095581055,4.6340810561620955,4.464939867988293,4.5264458379159045,801850
2025-04-10,4.662911891937256,4.987739448951344,4.5821853676853355,4.987739448951344,1093469
2025-04-11,4.603327751159668,4.724417305986304,4.564886637191029,4.701352912557656,607320
2025-04-14,4.814754486083984,4.819559281788928,4.678288206470317,4.709041190253154,925433
2025-04-15,4.910857200622559,4.934883011805262,4.824364463666522,4.824364463666522,698642
2025-04-16,5.011765480041504,5.035790834115954,4.853195760228014,4.896441672514576,849324
2025-04-17,4.920467376708984,5.011765369900805,4.853195653572111,4.997349607867836,744740
2025-04-22,4.94929838180542,4.978128989009189,4.872416151589716,4.925272570299453,535029
2025-04-23,5.0934529304504395,5.112673488524604,4.973324327923347,5.016570239899528,697426
2025-04-24,5.074232578277588,5.122283746285686,5.02618095201522,5.079037374300409,470039
2025-04-25,5.261632442474365,5.2664376963221615,5.035790552424474,5.155919149093998,1831002
2025-04-28,5.276048183441162,5.372151435352467,5.276048183441162,5.285658691934,1257175
2025-04-29,5.602797985076904,5.713316538414695,5.3337101702839655,5.3337101702839655,2066081
2025-04-30,5.71812105178833,5.742146862914344,5.569161847664658,5.674875141666583,1731342
2025-05-02,5.915132522583008,5.939157876210932,5.751757551689348,5.766172855516952,2029839
2025-05-05,5.9824042320251465,5.9824042320251465,5.838249819321864,5.919937304578583,1060621
2025-05-06,6.020845413208008,6.083312341334791,5.895912015208693,6.016040617393832,962057
2025-05-07,6.088117599487305,6.1121434115913,6.006430113286272,6.0304559253902665,1803142
2025-05-08,6.131363868713379,6.323569445873511,6.102532803012238,6.102532803012238,2030165
2025-05-09,6.164999961853027,6.174610470199349,6.059286661314793,6.150584657587806,2021000
2025-05-12,6.199999809265137,6.289999961853027,6.119999885559082,6.25,1747731
2025-05-13,6.375,6.385000228881836,6.199999809265137,6.230000019073486,1210534
2025-05-14,6.485000133514404,6.485000133514404,6.349999904632568,6.400000095367432,1869882
2025-05-15,6.614999771118164,6.614999771118164,6.454999923706055,6.485000133514404,1635896
2025-05-16,6.769999980926514,6.775000095367432,6.599999904632568,6.599999904632568,2010277
2025-05-19,6.875,6.914999961853027,6.704999923706055,6.710000038146973,1277013
2025-05-20,7.025000095367432,7.079999923706055,6.875,6.875,2410093
2025-05-21,7.014999866485596,7.110000133514404,6.960000038146973,7.010000228881836,1362884
2025-05-22,7.014999866485596,7.050000190734863,6.900000095367432,6.949999809265137,802886
2025-05-23,7.130000114440918,7.179999828338623,6.880000114440918,7.014999866485596,2054701
2025-05-26,7.144999980926514,7.239999771118164,7.139999866485596,7.170000076293945,700196
2025-05-27,7.139999866485596,7.179999828338623,7.050000190734863,7.139999866485596,1033632
2025-05-28,7.144999980926514,7.199999809265137,7.135000228881836,7.144999980926514,888386
2025-05-29,7.195000171661377,7.364999771118164,7.184999942779541,7.230000019073486,1578941
2025-05-30,7.364999771118164,7.460000038146973,7.224999904632568,7.224999904632568,2783759
2025-06-02,7.489999771118164,7.5,7.364999771118164,7.400000095367432,1383516
2025-06-03,7.519999980926514,7.59499979019165,7.485000133514404,7.514999866485596,1366344
2025-06-04,7.474999904632568,7.559999942779541,7.255000114440918,7.559999942779541,1308642
2025-06-05,7.519999980926514,7.53000020980835,7.429999828338623,7.485000133514404,806364
2025-06-06,7.409999847412109,7.570000171661377,7.409999847412109,7.550000190734863,592670
2025-06-09,7.394999980926514,7.434999942779541,7.329999923706055,7.400000095367432,600597
2025-06-10,7.385000228881836,7.449999809265137,7.335000038146973,7.389999866485596,654913
2025-06-11,7.625,7.630000114440918,7.360000133514404,7.360000133514404,1258019
2025-06-12,7.71999979019165,7.760000228881836,7.550000190734863,7.614999771118164,1140450
2025-06-13,7.554999828338623,7.710000038146973,7.465000152587891,7.659999847412109,1594054
2025-06-16,7.574999809265137,7.635000228881836,7.539999961853027,7.59499979019165,684714
2025-06-17,7.545000076293945,7.605000019073486,7.519999980926514,7.550000190734863,562846
2025-06-18,7.400000095367432,7.559999942779541,7.400000095367432,7.559999942779541,792247
2025-06-19,7.15500020980835,7.409999847412109,7.085000038146973,7.349999904632568,1365687
2025-06-20,7.164999961853027,7.244999885559082,7.144999980926514,7.170000076293945,908940
2025-06-23,7.264999866485596,7.324999809265137,7.184999942779541,7.184999942779541,701624
2025-06-24,7.309999942779541,7.364999771118164,7.28000020980835,7.355000019073486,655198
2025-06-25,7.135000228881836,7.309999942779541,7.135000228881836,7.25,1110362
2025-06-26,7.28000020980835,7.320000171661377,7.099999904632568,7.130000114440918,724059
