Price,Close,High,Low,Open,Volume
Ticker,ASML.AS,ASML.AS,ASML.AS,ASML.AS,ASML.AS
Date,,,,,
2025-04-04,559.1197509765625,581.2229211364182,539.9901554515021,564.9676863141234,1994082
2025-04-07,545.1443481445312,590.9364854879339,503.91160594433205,511.4445157137784,2619138
2025-04-08,568.7341918945312,579.0423996440046,557.7322124954048,563.5800880197945,1369655
2025-04-09,549.4063110351562,561.3003681840161,537.6114073269854,540.1884288440505,1414276
2025-04-10,572.5005493164062,623.9423667376137,571.7076243332353,617.4997529428647,1491684
2025-04-11,572.2032470703125,589.8460861978291,566.8509577150267,585.6832146424854,1068286
2025-04-14,584.7911376953125,595.3966839866744,584.7911376953125,592.720509053893,856536
2025-04-15,600.0552368164062,603.8216763325199,590.9364471220268,591.3328794153354,933990
2025-04-16,568.9324951171875,577.753946504812,554.3622605819969,561.003122362941,1525857
2025-04-17,559.2189331054688,575.8706010361697,555.7498330992267,565.4633010174437,867525
2025-04-22,556.146240234375,557.9303971254079,544.0539977276882,550.0010260409966,842884
2025-04-23,575.771484375,581.6193592754314,558.6241709391351,562.8862563111435,1142744
2025-04-24,586.4761352539062,591.7293316263708,566.1571213538383,574.7803247180055,782453
2025-04-25,585.5216674804688,595.2654354477677,576.0761663589517,592.7797772578948,850860
2025-04-28,581.1469116210938,593.5752031442138,580.2520503574221,590.7912779800383,589427
2025-04-29,581.64404296875,589.1010178786057,577.9652565428844,581.64404296875,627763
2025-04-30,579.1583862304688,588.0073540880828,569.6134825940679,581.6440445404708,1065018
2025-05-02,605.406982421875,605.8046513537097,585.621117341261,591.5866974839563,903094
2025-05-05,603.3189086914062,606.9976947358987,599.242453770624,605.1085703472372,344613
2025-05-06,598.0494384765625,603.31902238931,591.6861284066267,602.4242217352712,446975
2025-05-07,601.2310180664062,605.6057400911332,597.3533669970892,597.5522317902619,553348
2025-05-08,626.883056640625,633.4451706280414,612.5656397962363,618.6306827822013,868808
2025-05-09,623.2042236328125,634.0417178651644,621.513963887627,629.5675330199758,728278
2025-05-12,663.07421875,664.3667489024238,635.6325152711581,636.3285117178527,931633
2025-05-13,679.77783203125,679.77783203125,658.1029041745504,669.9346010628556,718446
2025-05-14,682.6611938476562,685.0474501686956,667.8467063000123,682.8600586552461,679128
2025-05-15,678.2864379882812,681.5674947538128,674.3093847730876,679.0818364943168,582910
2025-05-16,664.5656127929688,674.1105161817123,661.4833601575297,668.1449363924936,689718
2025-05-19,658.6000366210938,660.6879652847819,651.4413286977092,656.2137804182935,531935
2025-05-20,656.2138061523438,665.4604431020322,654.9212759438959,663.9690480880496,411683
2025-05-21,660.8868408203125,661.8811041401309,652.1373357429137,652.1373357429137,412545
2025-05-22,653.0321044921875,657.4068871601768,645.0779983213082,650.4470442606574,502578
2025-05-23,638.91357421875,658.0034417729037,628.970941188984,652.336128808934,689460
2025-05-26,650.2482299804688,658.2023367692207,649.3533686927266,655.0206819167162,328640
2025-05-27,662.2787475585938,666.7529323255158,650.5464529734459,651.5407162549841,501399
2025-05-28,657.0092163085938,665.5599176176565,655.3189564591844,658.9977430290708,642977
2025-05-29,661.6821899414062,684.152515017778,653.2309523538751,671.525420346771,570462
2025-05-30,650.1488037109375,659.693707228022,649.3533445136667,653.2309957028041,1073415
2025-06-02,642.492919921875,644.1831795723939,632.8485543253968,634.2405471399446,455237
2025-06-03,649.3533935546875,651.5407851423472,631.4566525947786,640.0073541310811,652773
2025-06-04,648.6574096679688,660.9862383380212,647.3648188130699,655.2195232596888,491742
2025-06-05,655.219482421875,661.0856598768954,647.4642412009251,654.3246212219523,506472
2025-06-06,663.7701416015625,663.7701416015625,653.2309751052253,654.12583633143,375875
2025-06-09,676.198486328125,681.5675327418938,653.4298918131128,654.2252903634809,629370
2025-06-10,680.5732421875,683.6554342038968,666.7529577726513,670.6306089926497,565806
2025-06-11,686.2405395507812,691.8083897385501,682.0646215674468,684.9480094020151,699041
2025-06-12,672.7185668945312,681.3686702865843,669.934641616117,676.5962182828715,597943
2025-06-13,660.787353515625,669.0397873113858,656.5120335363243,660.8868162549201,795606
2025-06-16,666.2557983398438,668.2443248959215,654.8217706423967,661.9804783812795,559446
2025-06-17,662.1793212890625,667.1506375149563,653.4298168684918,655.8160122459134,671356
2025-06-18,661.1851196289062,666.6535679867393,657.1086642179835,663.0742442447104,577865
2025-06-19,649.3533935546875,658.0034971556477,649.3533935546875,655.2195718099995,404576
2025-06-20,646.6688842773438,664.5656239453327,636.8256531859431,657.0091863411718,1504077
2025-06-23,664.8638305664062,667.5483534103913,649.1544837514351,653.2309386991452,507238
2025-06-24,687.4337158203125,693.2998332712085,670.531238591086,689.0245129325847,746884
2025-06-25,690.515869140625,704.8332850857979,690.217602284479,695.9843173483621,724321
2025-06-26,673.5139770507812,688.9250580487735,667.946066214691,687.5330651684972,635770
2025-06-27,678.584716796875,683.8543002628363,675.4030620316664,683.0589017427884,569491
2025-06-30,673.7127685546875,681.1697430916048,670.531174633614,681.0703410384516,621961
2025-07-01,664.3667602539062,674.0111265614183,659.6937105291306,671.7242723853461,472955
2025-07-02,673.7127685546875,674.9058966175971,650.4470444105139,662.2787409314142,545479
2025-07-03,673.2156982421875,676.9939475663981,659.494875981431,675.1048229042927,537338
2025-07-04,655.6172485351562,667.6478102689749,649.8504728098386,666.2558173659638,517279
2025-07-07,667.7471923828125,672.1219750744627,653.8275065084894,656.0148978543144,615991
2025-07-08,675.00537109375,677.3915665760497,661.6822187487694,667.9460653317021,645323
2025-07-09,675.900146484375,679.3800678659208,668.3437700441665,671.1276950124005,479499
2025-07-10,686.0416870117188,689.6210106699472,675.5025201519222,677.0933171811312,632659
2025-07-11,679.9766845703125,683.8542749690062,673.1162436329867,681.2692147032104,449981
2025-07-14,683.357177734375,683.357177734375,672.4202810537622,677.2921956673151,605828
2025-07-15,702.04931640625,704.4852737134372,692.6038147259463,695.9843343381675,656049
2025-07-16,622.2099609375,668.6420691796155,622.2099609375,665.6592792799295,2374677
2025-07-17,646.469970703125,649.1544935877874,628.6726344353742,638.2175979491726,1172305
2025-07-18,629.8657836914062,648.0607894574069,627.976659197963,641.6975409187312,721304
2025-07-21,620.5197143554688,630.7606751096732,619.0283193739847,629.269280128189,536600
2025-07-22,598.9442749023438,613.9576274286145,598.24827841036,612.4662323822292,932310
2025-07-23,603.1201171875,611.969085178961,599.5407934409642,600.535056780004,914129
2025-07-24,612.3667602539062,617.7357453955718,605.406917500441,605.5063195514853,804124
2025-07-25,601.429931640625,610.6765687654984,599.3419421704797,607.6937786810219,932117
2025-07-28,626.3523559570312,632.9319334953758,615.2867885618455,618.0780968299507,854784
2025-07-29,621.06884765625,630.9381843410182,618.6762627490451,630.9381843410182,629988
2025-07-30,625.5548706054688,626.4521051168323,617.2806111794009,621.068819740569,386563
2025-07-31,611.199462890625,636.8198091354737,609.1059968959775,634.327558739009,908134
2025-08-01,593.1555786132812,606.7133960717741,588.7691936935572,604.9189880031435,928237
2025-08-04,600.53271484375,603.5234154936771,596.2459952354194,598.3395221979447,462036
2025-08-05,595.2490844726562,605.4174786714456,590.4639756867435,603.822462691461,534786
2025-08-06,591.0621948242188,597.9407701843286,585.9779669361754,595.44851950763,468137
2025-08-07,608.8069458007812,613.4923887675304,598.1401018158733,602.4267603763623,686487
2025-08-08,614.98779296875,616.0843589132201,606.5141407830504,611.8973656640347,409452
2025-08-11,625.0564575195312,627.8477660537752,616.2837474779234,619.972290576657,413446
2025-08-12,631.93505859375,632.6328400541947,618.2775137391211,622.763564621199,382600
2025-08-13,638.6141967773438,644.5955975370914,632.7325225378315,633.928814858972,448361
2025-08-14,640.9071655273438,644.495981923569,637.1188960751551,644.2965897135655,400595
2025-08-15,634.7263793945312,637.8167457242773,626.8508433534925,632.9319711757767,565821
2025-08-18,636.7201538085938,637.3182695750855,627.8477179145652,632.2341030220315,284389
2025-08-19,640.3089599609375,645.4928529569647,638.7139440449092,640.0099020824268,393250
2025-08-20,636.2217407226562,650.1783439814286,631.3369052437014,636.6204643081871,488569
2025-08-21,632.5331420898438,638.614208636801,630.6390074756997,638.0160928881008,284632
2025-08-22,644.1968994140625,648.882342363277,626.5517543073374,628.0471045562809,427800
2025-08-25,644.6953735351562,646.8885661512403,639.1126958900369,645.4928815284705,270960
2025-08-26,648.5831909179688,653.4680258231443,645.2934327054412,646.9881750712749,695402
2025-08-27,658.1535034179688,659.0506770620511,648.0847752084666,650.477359951268,547870
2025-08-28,652.2717895507812,661.3436178903174,649.9789312569502,658.0537985492125,496045
2025-08-29,634.6266479492188,655.4618866306924,634.6266479492188,653.4680862150857,575674
2025-09-01,634.128173828125,636.8198164564418,624.0595064490395,624.6576222126843,258864
2025-09-02,615.2868041992188,630.3399726016867,609.9035188806635,628.0471143533977,660378
2025-09-03,623.3616943359375,631.8353461915166,623.3616943359375,628.5455876403074,539238
2025-09-04,645.592529296875,648.2841719398393,626.1529758751833,626.9505446923268,570773
2025-09-05,658.1535034179688,664.2345701074827,651.0754757139896,657.9541112150757,897446
2025-09-08,674.502685546875,675.2005278918282,662.0414324082913,665.1318596942376,514335
2025-09-09,681.0822143554688,681.5806644448908,671.9107205409116,677.8921216139761,498214
2025-09-10,678.0914916992188,689.9545669329084,677.0945915528941,689.0573933087899,548022
2025-09-11,683.87353515625,687.0636279559084,672.0103984733191,678.0915261827214,502503
2025-09-12,687.6617431640625,689.9546014461123,679.3874837048606,685.8673349801087,440502
2025-09-15,727.1389770507812,729.7308930428794,693.0449805345049,695.8362887212156,872481
2025-09-16,730.628173828125,753.7562095669153,730.628173828125,743.6875419830088,966169
2025-09-17,734.7153930664062,739.3011093089001,727.2386421193261,730.2293424981582,659534
2025-09-18,791.5387573242188,795.2273002265335,744.7841136930065,748.7717144855718,1556266
2025-09-19,791.2396850585938,792.0371930334256,780.9716253734816,784.2613837983873,1502030
2025-09-22,808.2866821289062,820.847661345111,804.3988077980974,810.2804825588472,908050
2025-09-23,817.2587280273438,826.5298872216896,793.5325167070528,801.1089334829587,715673
2025-09-24,805.495361328125,824.4364651217319,805.0965769098758,817.4581637240873,770642
2025-09-25,809.1838989257812,813.8693420026434,798.9158391058234,805.2959638342244,537450
2025-09-26,810.2804565429688,812.4736491146786,799.2148888504651,804.0996632394077,488597
2025-09-29,822.9411010742188,825.7324094174533,814.5671151985568,818.355384570759,531762
2025-09-30,825.5330200195312,827.9256048052749,818.7541109212024,822.4426537800745,571504
2025-10-01,838.7918701171875,841.9819021469701,809.5826449710596,815.4643806121476,788894
2025-10-02,874.8795776367188,885.6461483067982,856.9353743145311,857.2344930466678,965416
2025-10-03,877.371826171875,881.0603690158626,861.7205419853182,866.5056506915375,656013
2025-10-06,894.5184936523438,902.2943026638144,883.6523185100182,886.3439002419437,801624
2025-10-07,872.0882568359375,893.2225526161358,872.0882568359375,887.1414859155028,622890
2025-10-08,849.1595458984375,861.2220743672918,810.0810473753472,847.3651377758683,1055860
2025-10-09,847.165771484375,861.9198821653513,833.4085609959777,848.1626716769539,728171
2025-10-10,811.3770751953125,844.9725623508089,811.2773486704315,842.4803119181485,944511
2025-10-13,841.3837890625,841.7825734904874,820.4488843583382,820.648276572332,777896
2025-10-14,843.9757080078125,845.2717269799393,823.1405297669418,832.1126318117277,706297
2025-10-15,870.2938842773438,890.7303386045895,852.2500147950864,872.8858004877811,1192298
2025-10-16,874.6802368164062,897.708606492432,871.2907518871577,880.9606957420535,703225
2025-10-17,872.9855346679688,883.1539290793529,852.3496879484459,856.9354046212462,859995
2025-10-20,896.2132568359375,898.7055072720775,874.4808452019885,881.2597542190977,530812
2025-10-21,887.041748046875,891.6275252793242,881.1600736247179,887.2411402475827,450669
2025-10-22,867.4027709960938,889.6336923724999,867.4027709960938,873.9823483026639,537993
2025-10-23,884.9483032226562,888.4374538576536,851.4524206191069,869.296958205048,746164
2025-10-24,891.6275634765625,899.8020964421619,886.8423938384093,897.2101802597952,500510
2025-10-27,905.2850341796875,911.3661618192527,895.7148167365783,897.2101670149365,523496
2025-10-28,906.183837890625,912.9747116729139,898.8935733040322,902.8882121116552,409524
2025-10-29,918.1677856445312,927.1557232683824,901.0906675872023,902.7884013290449,694357
2025-10-30,936.2434692382812,937.3419705275138,922.3620750197013,923.7602229817708,626353
2025-10-31,916.8694458007812,933.2474892551929,912.9747095444394,928.7535206070941,560900
2025-11-03,925.2582397460938,929.6523669389651,914.1731411256198,915.7709723121079,424633
2025-11-04,916.7696533203125,924.858772938856,902.1892453067995,907.9814596839477,512236
2025-11-05,905.3848876953125,912.0759200833287,877.2227320452861,881.7167008345481,663558
2025-11-06,894.1000366210938,911.3768376153262,890.0055561435847,899.8922508161132,481131
2025-11-07,869.6328735351562,899.6925677327387,869.6328735351562,897.7950898800162,767828
2025-11-10,885.5115966796875,898.0946849233172,882.7153616203645,889.8058213372212,451225
2025-11-11,885.7113647460938,906.2837314026524,880.5183218079917,888.8071856180283,416396
2025-11-12,890.604736328125,898.7937583167931,883.8138623448465,886.909683131041,559670
2025-11-13,880.3185424804688,910.5779197817532,873.5276685805354,898.9934914202994,581571
2025-11-14,872.928466796875,875.6248603239846,840.1724390485851,865.7381653290547,667623
2025-11-17,875.2254028320312,882.715350730685,863.1415836501919,878.1214794474995,471563
2025-11-18,864.4398193359375,876.3238942489735,855.9512118132978,870.8312658519714,593874
2025-11-19,885.4116821289062,894.0001922808724,856.1509645646136,859.945859304621,569198
2025-11-20,888.607421875,913.4740737099659,888.607421875,907.5819568797738,673609
2025-11-21,832.8822021484375,858.1482807423661,821.0980297043938,838.0752448561005,976903
2025-11-24,857.6489868164062,862.4425414576334,835.97805790653,842.868834608725,1336682
2025-11-25,859.14697265625,873.5276974697614,840.4720230988032,866.8366649391228,511733
2025-11-26,908.081298828125,908.081298828125,873.2281101119421,873.8272815808274,684564
2025-11-27,895.9974975585938,903.3875427874331,894.9988378557762,899.9921363698639,243660
2025-11-28,902.189208984375,904.4861141332962,890.4049756098764,894.7991027278268,477234
2025-12-01,925.4580078125,930.0518183074511,900.092025635977,908.7803777013754,646367
2025-12-02,937.84130859375,953.620180762891,923.9599752069132,928.7535296207371,584118
2025-12-03,962.1088256835938,966.7026361434297,941.6363008479116,960.7106776549374,590665
2025-12-04,956.0169677734375,975.7904186594295,954.5189781464176,973.6932575629432,471505
2025-12-05,950.3245849609375,967.5015446933139,950.3245849609375,959.3125226281091,359247
2025-12-08,961.9090576171875,973.6932301607704,948.1275656271208,948.9264812150439,407357
2025-12-09,951.6228637695312,964.5055374799294,947.1288950663653,962.7079621893333,333490
2025-12-10,944.7321166992188,964.5055674162061,943.0343829457693,962.8078336627567,380308
2025-12-11,939.6389770507812,952.4218095770506,929.7522212086816,943.8332992108444,465132
2025-12-12,924.059814453125,952.521616095131,920.5645054795452,950.7240408136745,564160
2025-12-15,929.752197265625,930.7508569834184,917.268950793208,922.1624077917362,526973
2025-12-16,907.3822021484375,920.8641084418031,907.0826164214776,912.7749890471247,641634
2025-12-17,872.82861328125,923.1610885886496,871.0310379388471,922.2622704407715,761812
2025-12-18,891.5035400390625,895.5980204904522,865.2388017173404,866.8366328804799,747507
2025-12-19,900.3916015625,903.1878976107228,884.812533924405,886.9096950072185,1248215
2025-12-22,894.7991333007812,914.4727425071053,892.002898199887,905.7843905176435,375622
2025-12-23,901.989501953125,902.1892460945847,893.7006381860585,893.8004797801113,258272
2025-12-24,897.7951049804688,899.6925828651058,895.4981997724129,895.7977855033154,59585
2025-12-29,905.5846557617188,910.2783688118693,898.2944517238359,906.8829012555848,380628
2025-12-30,917.1691284179688,922.4620128424921,905.6845414227366,907.1825310308103,402093
2025-12-31,920.1651000976562,920.1651000976562,907.8815366493753,908.6805131964867,156048
2026-01-02,984.9780883789062,997.3614935237705,917.968044273764,918.1677884122334,798878
2026-01-05,1051.788330078125,1054.3849427810255,1006.0497897100779,1006.0497897100779,958224
2026-01-06,1059.5780029296875,1062.773665391674,1035.6101687446617,1043.5994468063368,619124
2026-01-07,1050.390380859375,1055.7830460201862,1036.6088274542365,1051.5887238047312,583922
2026-01-08,1011.642333984375,1057.1811945286872,1008.2468664287521,1041.4024435098763,685827
2026-01-09,1080.150390625,1083.3461750560277,1019.6316325087605,1024.2254431024824,757403
2026-01-12,1084.9439697265625,1092.9332476746126,1070.9627333174747,1088.5391204218438,612483
2026-01-13,1101.1221923828125,1106.115491025857,1088.5391041836815,1098.5257014697704,614398
2026-01-14,1082.746826171875,1099.124870059697,1077.1543560875882,1096.528379153425,613298
2026-01-15,1147.8594970703125,1169.6302056425075,1125.6891783253727,1148.4586685160236,1388174
2026-01-16,1165.6356201171875,1182.213469616,1148.4587210519633,1148.4587210519633,785053
2026-01-19,1118.8984375,1150.8555503345208,1117.8997777239213,1121.2952453439311,523734
2026-01-20,1138.4720458984375,1142.6663678311727,1106.1154475810365,1118.4988521107455,840465
2026-01-21,1153.2523193359375,1157.6463246773214,1123.89169852677,1142.4667453548695,692161
2026-01-22,1174.8233642578125,1194.9962426164352,1165.8354264314878,1173.4252162145979,836141
2026-01-23,1176.620849609375,1184.010956020892,1148.2590106946052,1172.4265274900656,640326
2026-01-26,1176.421142578125,1184.6101034666667,1156.8474365736158,1175.4224828645613,573863
2026-01-27,1215.968017578125,1226.7535910231002,1178.6181206858748,1193.9975043364134,824986
2026-01-28,1192.7991943359375,1307.2455739036898,1183.8112568530244,1298.2576364207766,1266005
2026-01-29,1190.40234375,1251.3205844955955,1171.6274929214644,1223.358113333683,981839
2026-01-30,1213.970703125,1229.1504036613344,1181.8139096487005,1190.4023586603798,952826
2026-02-02,1223.158447265625,1226.1544263605865,1163.6382317203622,1177.020296059197,636167
2026-02-03,1188.8045654296875,1245.7281699657726,1173.8246694991387,1234.143741494156,654207
2026-02-04,1139.0712890625,1196.3943832243751,1137.8729461224543,1189.603448146228,665068
2026-02-05,1148.0592041015625,1169.8300350327618,1116.1020926615372,1140.6690976997154,724517
2026-02-06,1192.2000732421875,1192.2000732421875,1135.4761499691706,1140.868937068044,545398
2026-02-09,1204.800048828125,1205.0,1177.4000244140625,1200.0,456425
2026-02-10,1193.0,1212.4000244140625,1185.800048828125,1196.0,459476
